AA719_WCRs1,655391.45,5142647.74,piezometer
AC565_WCRs2,685052.94,5141430.88,piezometer
AC584_WCRs1,655760.69,5133125.27,piezometer
AC592_WCRs2,658681.46,5158792.4,piezometer
AC918_WCRs1,677665.77,5162798.29,piezometer
AH939_WCRs1,685403.86,5139500.58,piezometer
AH940_WCRs1,679094.89,5123088.15,piezometer
AH941_WCRs1,680999.27,5135653.23,piezometer
AH942_WCRs2,678961.19,5138024,piezometer
AH977_WCRs1,671633.03,5145601.61,piezometer
AH988_WCRs1,659079.77,5137977.79,piezometer
AH996_WCRs1,661940.24,5148297.27,piezometer
AJ958_WCRs1,662601.48,5140399.64,piezometer
AJ959_WCRs1,657145.38,5156426.9,piezometer
AJ960_WCRs1,653739.13,5161900.34,piezometer
AJ962_WCRs1,660265.6,5143523.06,piezometer
AP799_WCRs2,658537.82,5174911.45,piezometer
AP808_WCRs1,655471.92,5167453.07,piezometer
AS868_WCRs1,652725.28,5151473.99,piezometer
AZ001_WCRs1,657097.91,5171873.52,piezometer
AZ002_WCRs1,658648.22,5159989.71,piezometer
AZ004_WCRs1,665052.67,5161489.94,piezometer
AZ005_WCRs1,659490.98,5160054.26,piezometer
AZ006_WCRs1,663988.5,5173517.37,piezometer
AZ007_WCRs1,659624.12,5159990.2,piezometer
AZ008_WCRs1,663180.68,5158926.02,piezometer
AZ010_WCRs1,659918.32,5157267.62,piezometer
AZ771_WCRs1,659560.52,5159980.76,piezometer
AZ773_WCRs1,659463.33,5160024.07,piezometer
AZ776_WCRs1,649606.84,5161097.6,piezometer
AZ792_WCRs1,660023.56,5160216.21,piezometer
AZ797_WCRs1,659593.91,5159175.59,piezometer
AZ798_WCRs2,657741.2,5167626.62,piezometer
AZ919_WCRs1,658606.05,5158061.98,piezometer
AZ924_WCRs1,662252.27,5154656.64,piezometer
AZ926_WCRs1,656919.42,5166532.93,piezometer
AZ927_WCRs1,656337.85,5166647.44,piezometer
AZ928_WCRs1,653040.46,5169617.77,piezometer
AZ929_WCRs2,652801.42,5158462.99,piezometer
AZ938_WCRs1,667108.74,5161528.25,piezometer
AZ939_WCRs1,683111.07,5118843.81,piezometer
AZ944_WCRs1,655538.54,5146567.28,piezometer
AZ945_WCRs2,655611.84,5132662.61,piezometer
AZ947_WCRs1,665257.52,5121372.74,piezometer
AZ948_WCRs1,664718.13,5122582.44,piezometer
BF120_WCRs1,681092.82,5131459.8,piezometer
BF121_WCRs1,680671.14,5133150.97,piezometer
BQ235_WCRs1,681333.47,5130335.88,piezometer
BQ236_WCRs1,681333.47,5130335.88,piezometer
BQ239_WCRs1,659661.61,5159420.69,piezometer
BQ385_WCRs1,700223.56,5142469.42,piezometer
CB733_WCRs2,651331.74,5175987.82,piezometer
CC341_WCRs1,684763.42,5132947.29,piezometer
CE969_WCRs1,678681.88,5123472.94,piezometer
CF573_WCRs1,656769.05,5168274.41,piezometer
CH165_WCRs1,706146.29,5150267.52,piezometer
CI207_WCRs1,659808.07,5143588.86,piezometer
CI208_WCRs1,663410.78,5154880.19,piezometer
CI209_WCRs1,664614.33,5157077.91,piezometer
CI211_WCRs1,652977.2,5145001.54,piezometer
CI555_WCRs1,664933.18,5149227.92,piezometer
CI855_WCRs1,709425.04,5152080.07,piezometer
CJ052_WCRs2,655658.17,5132825.99,piezometer
CJ055_WCRs2,652419.94,5173916.91,piezometer
CJ064_WCRs1,662096.07,5140151.62,piezometer
CJ552_WCRs1,658298.12,5136008.79,piezometer
CJ554_WCRs2,651986.32,5173682.05,piezometer
CJ556_WCRs2,658978.78,5136000.89,piezometer
CJ557_WCRs1,659226.42,5141854.76,piezometer
CJ562_WCRs1,660333.52,5143535.15,piezometer
CN296_WCRs1,678744.54,5136297,piezometer
CN297_WCRs1,678744.54,5136297,piezometer
CN298_WCRs1,685777.37,5128474.74,piezometer
CN316_WCRs2,681124.13,5136763.09,piezometer
CN730_WCRs1,681918.2,5127180.37,piezometer
CN731_WCRs1,653707.87,5161737.61,piezometer
CN735_WCRs1,667804.35,5156737.91,piezometer
CN991_WCRs1,683131.35,5118704.14,piezometer
CN992_WCRs1,662294.68,5153921.84,piezometer
CO156_WCRs1,691381.37,5147601.71,piezometer
CO170_WCRs2,691832.88,5149922.27,piezometer
CS235_WCRs1,700155.69,5155138.58,piezometer
CS293_WCRs1,697160.81,5158442.39,piezometer
CW619_WCRs1,651890.39,5141618.87,piezometer
CW625_WCRs1,664772.56,5122030.15,piezometer
CX533_WCRs1,658294.91,5164376.8,piezometer
CX535_WCRs2,663359.23,5172298.97,piezometer
CX947_WCRs2,655284.1,5136756.41,piezometer
CX948_WCRs1,668418.62,5148366.61,piezometer
CX954_WCRs2,664140.29,5173752.08,piezometer
CX955_WCRs1,662520.09,5175297.78,piezometer
CY053_WCRs1,659038.69,5158259.31,piezometer
CY620_WCRs1,663332.63,5159164.99,piezometer
CY624_WCRs1,662204.91,5155307.94,piezometer
CY720_WCRs1,697639.95,5151004.32,piezometer
CZ221_WCRs1,655806.67,5159894.22,piezometer
CZ222_WCRs2,658104.07,5168166.6,piezometer
CZ228_WCRs1,651585.74,5162146.97,piezometer
DA234_WCRs1,666364.03,5158328.67,piezometer
DA238_WCRs1,661287.47,5145065.1,piezometer
DB470_WCRs1,654481.71,5141749.32,piezometer
DB471_WCRs2,653003.38,5135909.88,piezometer
DB472_WCRs2,653595.89,5132664.59,piezometer
DC045_WCRs1,656403.6,5169850.05,piezometer
DC454_WCRs1,649816.6,5159349.35,piezometer
DC859_WCRs1,664741.1,5154142.15,piezometer
DC863_WCRs1,668199.53,5142766.09,piezometer
DC865_WCRs1,661002.45,5158607.98,piezometer
DC869_WCRs2,649890.3,5148629.08,piezometer
DC870_WCRs1,665373.36,5158303.52,piezometer
DD019_WCRs1,663416.7,5148753.28,piezometer
DD021_WCRs1,663185.91,5148387.15,piezometer
DD024_WCRs1,662321.65,5160163.41,piezometer
DD025_WCRs1,662396.91,5158953.57,piezometer
DD036_WCRs2,651479.75,5146800.53,piezometer
DD639_WCRs1,705007.48,5149247.91,piezometer
DE187_WCRs1,651015.89,5156984.91,piezometer
DE447_WCRs1,699414.5,5151989.99,piezometer
DE479_WCRs1,698461.65,5152781.38,piezometer
DE482_WCRs1,667300.99,5148311.95,piezometer
DE483_WCRs1,666498.74,5148420.41,piezometer
DE484_WCRs1,668199.53,5142766.09,piezometer
DE498_WCRs1,681432.64,5145105.49,piezometer
DE836_WCRs2,655122.21,5135133.63,piezometer
DE839_WCRs1,659696.21,5139770.78,piezometer
DF203_WCRs1,663436.96,5142707.52,piezometer
DN933_WCRs1,654978.82,5134922.5,piezometer
DO167_WCRs1,674694.11,5126319.27,piezometer
DO181_WCRs1,686112.17,5127846.63,piezometer
DP993_WCRs2,663866.34,5140896.68,piezometer
DQ098_WCRs1,669187.35,5146797.42,piezometer
DQ101_WCRs1,651383.57,5151456.67,piezometer
DQ103_WCRs1,656408.84,5154940.33,piezometer
DQ106_WCRs1,665373.03,5145409.29,piezometer
DQ234_WCRs1,678884.75,5125710.23,piezometer
DS066_WCRs1,708007.92,5125603.65,piezometer
DU129_WCRs1,693735.11,5150830.03,piezometer
DU131_WCRs1,707741.38,5127737.28,piezometer
DU132_WCRs1,710014.91,5150891.89,piezometer
DU136_WCRs1,701072.49,5156021.82,piezometer
DU140_WCRs1,706157.81,5150591.88,piezometer
DU141_WCRs1,708463.78,5152293.62,piezometer
DU143_WCRs1,697943.96,5126735.14,piezometer
DU145_WCRs1,707308.76,5153349.88,piezometer
DV311_WCRs1,655059.8,5135201.19,piezometer
DV343_WCRs1,656488.72,5135399.5,piezometer
EC067_WCRs1,679198.7,5130852.5,piezometer
EJ756_WCRs2,702828.28,5142111.1,piezometer
EM675_WCRs1,687507.17,5120040.54,piezometer
EM690_WCRs2,685068.36,5128669.3,piezometer
EM691_WCRs1,684971.94,5128669.63,piezometer
EP034_WCRs1,673481.46,5144818.42,piezometer
EP056_WCRs1,678515.38,5134536.21,piezometer
EQ189_WCRs1,666155.03,5161452.95,piezometer
FD080_WCRs1,696175.53,5159402.8,piezometer
FF026_WCRs1,665733.8,5148988.09,piezometer
FF101_WCRs2,666824.57,5164944,piezometer
FF361_WCRs1,663311.15,5145335.49,piezometer
FF650_WCRs1,661942.51,5129528.97,piezometer
FF656_WCRs1,655100.91,5159218.77,piezometer
FI581_WCRs1,661108.93,5128836.44,piezometer
FI583_WCRs1,664768.36,5121845.49,piezometer
FJ541_WCRs1,653703.47,5143198.55,piezometer
FK790_WCRs1,670369.88,5135979.2,piezometer
FL082_WCRs1,663243.6,5160203.16,piezometer
FL083_WCRs1,661494.55,5172272.98,piezometer
FL084_WCRs1,657040.17,5172342.03,piezometer
FL086_WCRs1,655987.74,5153291.12,piezometer
FL087_WCRs1,665440.03,5154267.43,piezometer
